,season,week,Date,Home Team,Away Team,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,wind_speed,wind_bearing,name,month,start,over_hit,under_hit,favorite_covered,underdog_covered,Total Score Over Close,Total Score Under Close,Total Score Over Odds Range,Total Score Under Odds Range
5560,2005,16,2005-12-24,CLE,PIT,0,41,32.0,6.5,Grass,Partly Cloudy Day,45.87,5.68,197.0,PIT @ CLE,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5561,2005,16,2005-12-24,HOU,JAX,20,38,37.0,6.0,Dome,Dome,70.0,0.0,0.0,JAX @ HOU,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5562,2005,16,2005-12-24,KC,LAC,20,7,48.0,0.0,Grass,Rain,41.01,9.8,339.0,SD @ KC,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5563,2005,16,2005-12-24,MIA,TEN,24,10,44.0,-5.0,Grass,Partly Cloudy Day,75.71,7.75,145.0,TEN @ MIA,December,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5564,2005,16,2005-12-24,NO,DET,12,13,38.5,-3.0,Dome,Dome,70.0,0.0,0.0,DET @ NO,December,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5565,2005,16,2005-12-24,LAR,SF,20,24,42.0,-9.0,Dome,Dome,70.0,0.0,0.0,SF @ STL,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5566,2005,16,2005-12-24,TB,ATL,27,24,36.5,-3.5,Grass,Partly Cloudy Day,65.85,3.14,216.0,ATL @ TB,December,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5567,2005,16,2005-12-24,WAS,NYG,28,17,37.5,-3.5,Grass,Partly Cloudy Day,51.05,1.28,164.0,NYG @ WAS,December,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5568,2005,16,2005-12-24,ARI,PHI,27,21,39.0,-3.0,Grass,Clear Day,70.77,0.44,295.0,PHI @ ARI,December,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5569,2005,16,2005-12-24,DEN,OAK,22,3,42.5,-13.5,Grass,Partly Cloudy Day,53.19,1.06,291.0,OAK @ DEN,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5570,2005,16,2005-12-24,SEA,IND,28,13,43.5,-10.0,Grass,Cloudy,56.19,1.99,132.0,IND @ SEA,December,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5571,2005,16,2005-12-25,GB,CHI,17,24,31.0,7.0,Grass,Cloudy,36.06,8.8,357.0,CHI @ GB,December,Night,1,0,0,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5572,2005,16,2005-12-25,BAL,MIN,30,23,35.0,-3.0,Grass,Rain,38.63,0.71,78.0,MIN @ BAL,December,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5573,2005,16,2005-12-26,NYJ,NE,21,31,37.0,8.0,Turf,Partly Cloudy Day,45.72,7.42,284.0,NE @ NYJ,December,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5574,2005,17,2005-12-31,LAC,DEN,7,23,44.0,-11.0,Grass,Partly Cloudy Day,62.34,4.52,251.0,DEN @ SD,December,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5575,2005,17,2005-12-31,OAK,NYG,21,30,43.0,7.5,Grass,Rain,56.3,14.35,268.0,NYG @ OAK,December,Night,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5576,2005,17,2006-01-01,ATL,CAR,11,44,42.0,4.0,Dome,Dome,70.0,0.0,0.0,CAR @ ATL,January,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5577,2005,17,2006-01-01,CLE,BAL,20,16,37.0,3.0,Grass,Partly Cloudy Day,38.33,4.88,211.0,BAL @ CLE,January,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5578,2005,17,2006-01-01,GB,SEA,23,17,40.0,-3.5,Grass,Cloudy,34.13,4.54,109.0,SEA @ GB,January,Day,0,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5579,2005,17,2006-01-01,IND,ARI,17,13,44.0,-6.5,Dome,Dome,70.0,0.0,0.0,ARI @ IND,January,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5580,2005,17,2006-01-01,KC,CIN,37,3,46.0,-7.0,Grass,Clear Day,55.14,5.99,119.0,CIN @ KC,January,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5581,2005,17,2006-01-01,NE,MIA,26,28,36.0,-6.0,Grass,Cloudy,26.09,1.87,355.0,MIA @ NE,January,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5582,2005,17,2006-01-01,NYJ,BUF,30,26,37.0,1.0,Grass,Cloudy,37.62,0.08,287.0,BUF @ NYJ,January,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5583,2005,17,2006-01-01,PIT,DET,35,21,35.0,-13.5,Grass,Cloudy,39.88,1.96,264.0,DET @ PIT,January,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5584,2005,17,2006-01-01,TB,NO,27,13,37.0,-13.5,Grass,Partly Cloudy Day,73.4,4.57,157.0,NO @ TB,January,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5585,2005,17,2006-01-01,JAX,TEN,40,13,38.0,-3.0,Grass,Partly Cloudy Day,68.32,1.65,108.0,TEN @ JAX,January,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5586,2005,17,2006-01-01,SF,HOU,20,17,38.0,2.0,Grass,Cloudy,56.91,12.5,152.0,HOU @ SF,January,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5587,2005,17,2006-01-01,MIN,CHI,34,10,36.0,-3.5,Dome,Dome,70.0,0.0,0.0,CHI @ MIN,January,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5588,2005,17,2006-01-01,PHI,WAS,20,31,37.0,7.0,Grass,Cloudy,42.9,3.6,300.0,WAS @ PHI,January,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5589,2005,17,2006-01-01,DAL,LAR,10,20,44.0,-12.5,Turf,Clear Day,74.58,11.33,202.0,STL @ DAL,January,Night,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5590,2005,18,2006-01-07,TB,WAS,10,17,38.0,-2.5,Grass,Partly Cloudy Day,53.04,5.59,318.0,WAS @ TB,January,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5591,2005,18,2006-01-07,NE,JAX,28,3,38.0,-7.5,Grass,Clear Day,29.23,4.49,289.0,JAX @ NE,January,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5592,2005,18,2006-01-08,NYG,CAR,0,23,44.0,-3.0,Grass,Clear Day,42.54,5.11,294.0,CAR @ NYG,January,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5593,2005,18,2006-01-08,CIN,PIT,17,31,44.0,3.0,Turf,Clear Day,46.33,3.61,167.0,PIT @ CIN,January,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5594,2005,19,2006-01-14,SEA,WAS,20,10,42.0,-9.0,Turf,Cloudy,43.92,0.58,55.0,WAS @ SEA,January,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5595,2005,19,2006-01-14,DEN,NE,27,13,44.0,-3.0,Grass,Partly Cloudy Day,57.65,2.44,174.0,NE @ DEN,January,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5596,2005,19,2006-01-15,IND,PIT,18,21,48.0,-9.5,Dome,Dome,70.0,0.0,0.0,PIT @ IND,January,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5597,2005,19,2006-01-15,CHI,CAR,21,29,30.0,-3.0,Grass,Partly Cloudy Day,37.89,10.23,152.0,CAR @ CHI,January,Late,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5598,2005,20,2006-01-22,DEN,PIT,17,34,42.0,-3.0,Grass,Partly Cloudy Day,35.96,4.44,156.0,PIT @ DEN,January,Day,1,0,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5599,2005,20,2006-01-22,SEA,CAR,34,14,44.0,-3.5,Turf,Cloudy,46.23,6.39,170.0,CAR @ SEA,January,Night,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5600,2005,21,2006-02-05,PIT,SEA,21,10,46.0,-4.0,Dome,Dome,70.0,0.0,0.0,SEA @ PIT,February,Night,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5601,2006,1,2006-09-07,PIT,MIA,28,17,35.0,-1.0,Grass,Partly Cloudy Day,72.0,1.87,249.0,MIA @ PIT,September,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5602,2006,1,2006-09-10,CAR,ATL,6,20,39.0,-4.0,Grass,Clear Day,80.4,1.37,16.0,ATL @ CAR,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5603,2006,1,2006-09-10,CLE,NO,14,19,36.0,-3.0,Grass,Cloudy,69.44,1.94,52.0,NO @ CLE,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5604,2006,1,2006-09-10,DET,SEA,6,9,45.0,6.0,Dome,Dome,70.0,0.0,0.0,SEA @ DET,September,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5605,2006,1,2006-09-10,HOU,PHI,10,24,37.0,6.0,Dome,Dome,70.0,0.0,0.0,PHI @ HOU,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5606,2006,1,2006-09-10,KC,CIN,10,23,46.0,1.0,Grass,Partly Cloudy Day,68.08,0.85,41.0,CIN @ KC,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5607,2006,1,2006-09-10,NE,BUF,19,17,41.0,-9.5,Grass,Partly Cloudy Day,64.86,4.29,22.0,BUF @ NE,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5608,2006,1,2006-09-10,LAR,DEN,18,10,46.0,3.5,Dome,Dome,70.0,0.0,0.0,DEN @ STL,September,Day,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5609,2006,1,2006-09-10,TB,BAL,0,27,34.0,-3.0,Grass,Partly Cloudy Day,85.98,1.5,128.0,BAL @ TB,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5610,2006,1,2006-09-10,TEN,NYJ,16,23,35.0,-3.0,Grass,Partly Cloudy Day,84.43,1.36,182.0,NYJ @ TEN,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5611,2006,1,2006-09-10,ARI,SF,34,27,43.0,-9.5,Dome,Dome,70.0,0.0,0.0,SF @ ARI,September,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5612,2006,1,2006-09-10,GB,CHI,0,26,35.0,3.5,Grass,Clear Day,60.46,4.94,91.0,CHI @ GB,September,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5613,2006,1,2006-09-10,JAX,DAL,24,17,36.0,2.5,Grass,Partly Cloudy Day,82.27,1.76,96.0,DAL @ JAX,September,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5614,2006,1,2006-09-10,NYG,IND,21,26,48.0,3.0,Turf,Partly Cloudy Day,69.96,4.07,31.0,IND @ NYG,September,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5615,2006,1,2006-09-11,WAS,MIN,16,19,36.0,-4.0,Grass,Cloudy,64.78,2.35,74.0,MIN @ WAS,September,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5616,2006,1,2006-09-11,OAK,LAC,0,27,43.0,3.0,Grass,Clear Day,75.62,1.09,24.0,SD @ OAK,September,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5617,2006,2,2006-09-17,ATL,TB,14,3,35.0,-4.0,Dome,Dome,70.0,0.0,0.0,TB @ ATL,September,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5618,2006,2,2006-09-17,BAL,OAK,28,6,33.0,-13.0,Grass,Clear Day,78.24,2.13,321.0,OAK @ BAL,September,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5619,2006,2,2006-09-17,CHI,DET,34,7,32.0,-7.0,Grass,Partly Cloudy Day,77.39,8.67,170.0,DET @ CHI,September,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5620,2006,2,2006-09-17,CIN,CLE,34,17,41.0,-10.0,Turf,Clear Day,75.68,1.21,188.0,CLE @ CIN,September,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5621,2006,2,2006-09-17,GB,NO,27,34,38.0,1.0,Grass,Clear Day,78.1,8.07,204.0,NO @ GB,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5622,2006,2,2006-09-17,IND,HOU,43,24,47.0,-12.0,Dome,Dome,70.0,0.0,0.0,HOU @ IND,September,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5623,2006,2,2006-09-17,MIA,BUF,6,16,37.0,-7.0,Grass,Partly Cloudy Day,87.48,7.88,91.0,BUF @ MIA,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5624,2006,2,2006-09-17,MIN,CAR,16,13,37.0,-2.0,Dome,Dome,70.0,0.0,0.0,CAR @ MIN,September,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5625,2006,2,2006-09-17,PHI,NYG,24,30,42.0,-2.0,Grass,Clear Day,76.39,1.51,349.0,NYG @ PHI,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5626,2006,2,2006-09-17,SEA,ARI,21,10,47.0,-7.0,Turf,Partly Cloudy Day,62.1,1.97,171.0,ARI @ SEA,September,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5627,2006,2,2006-09-17,SF,LAR,20,13,43.5,3.0,Grass,Clear Day,77.09,1.75,10.0,STL @ SF,September,Late,0,1,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5628,2006,2,2006-09-17,DEN,KC,9,6,38.0,-10.5,Grass,Clear Day,58.49,3.25,322.0,KC @ DEN,September,Late,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5629,2006,2,2006-09-17,NYJ,NE,17,24,37.0,6.0,Turf,Clear Day,73.47,1.86,358.0,NE @ NYJ,September,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5630,2006,2,2006-09-17,LAC,TEN,40,7,38.0,-10.5,Grass,Clear Day,83.01,3.05,276.0,TEN @ SD,September,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5631,2006,2,2006-09-17,DAL,WAS,27,10,37.0,-7.0,Turf,Partly Cloudy Day,85.18,6.91,207.0,WAS @ DAL,September,Night,0,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5632,2006,2,2006-09-18,JAX,PIT,9,0,37.0,2.5,Grass,Partly Cloudy Day,86.75,3.56,206.0,PIT @ JAX,September,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5633,2006,3,2006-09-24,BUF,NYJ,20,28,34.0,-5.5,Turf,Wind,66.0,22.5,242.0,NYJ @ BUF,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5634,2006,3,2006-09-24,DET,GB,24,31,39.0,-6.0,Dome,Dome,70.0,0.0,0.0,GB @ DET,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5635,2006,3,2006-09-24,HOU,WAS,15,31,37.0,3.5,Dome,Dome,70.0,0.0,0.0,WAS @ HOU,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5636,2006,3,2006-09-24,IND,JAX,21,14,42.0,-6.5,Dome,Dome,70.0,0.0,0.0,JAX @ IND,September,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5637,2006,3,2006-09-24,MIA,TEN,13,10,35.0,-10.5,Grass,Partly Cloudy Day,86.67,7.73,125.0,TEN @ MIA,September,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5638,2006,3,2006-09-24,MIN,CHI,16,19,35.0,3.5,Dome,Dome,70.0,0.0,0.0,CHI @ MIN,September,Day,0,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5639,2006,3,2006-09-24,PIT,CIN,20,28,43.0,-2.0,Grass,Rain,69.8,6.43,266.0,CIN @ PIT,September,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5640,2006,3,2006-09-24,TB,CAR,24,26,34.0,3.5,Grass,Clear Day,86.63,1.65,197.0,CAR @ TB,September,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5641,2006,3,2006-09-24,CLE,BAL,14,15,33.0,7.0,Grass,Partly Cloudy Day,66.53,9.69,233.0,BAL @ CLE,September,Late,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5642,2006,3,2006-09-24,ARI,LAR,14,16,44.0,-5.0,Dome,Dome,70.0,0.0,0.0,STL @ ARI,September,Late,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5643,2006,3,2006-09-24,SEA,NYG,42,30,43.0,-3.5,Turf,Clear Day,68.3,1.85,358.0,NYG @ SEA,September,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5644,2006,3,2006-09-24,SF,PHI,24,38,42.0,6.5,Grass,Clear Day,74.91,0.53,268.0,PHI @ SF,September,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5645,2006,3,2006-09-24,NE,DEN,7,17,38.0,-6.5,Grass,Partly Cloudy Day,76.25,5.76,228.0,DEN @ NE,September,Night,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5646,2006,3,2006-09-25,NO,ATL,23,3,43.0,4.0,Dome,Dome,70.0,0.0,0.0,ATL @ NO,September,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5647,2006,4,2006-10-01,ATL,ARI,32,10,41.0,-7.0,Dome,Dome,70.0,0.0,0.0,ARI @ ATL,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5648,2006,4,2006-10-01,BAL,LAC,16,13,33.0,1.0,Grass,Clear Day,67.31,2.93,286.0,SD @ BAL,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5649,2006,4,2006-10-01,BUF,MIN,17,12,34.0,-2.0,Turf,Partly Cloudy Day,57.63,11.76,246.0,MIN @ BUF,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5650,2006,4,2006-10-01,CAR,NO,21,18,41.0,-7.0,Grass,Clear Day,72.38,0.04,270.0,NO @ CAR,October,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5651,2006,4,2006-10-01,HOU,MIA,17,15,40.0,3.5,Dome,Dome,70.0,0.0,0.0,MIA @ HOU,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5652,2006,4,2006-10-01,KC,SF,41,0,40.0,-7.0,Grass,Clear Day,82.12,6.87,171.0,SF @ KC,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5653,2006,4,2006-10-01,NYJ,IND,28,31,46.0,7.5,Turf,Rain,61.57,2.91,240.0,IND @ NYJ,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5654,2006,4,2006-10-01,TEN,DAL,14,45,37.0,10.0,Grass,Clear Day,76.34,0.09,35.0,DAL @ TEN,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5655,2006,4,2006-10-01,LAR,DET,41,34,43.0,-5.0,Dome,Dome,70.0,0.0,0.0,DET @ STL,October,Late,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5656,2006,4,2006-10-01,CIN,NE,13,38,36.0,-5.5,Turf,Clear Day,65.87,1.2,225.0,NE @ CIN,October,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5657,2006,4,2006-10-01,OAK,CLE,21,24,33.0,1.0,Grass,Cloudy,60.99,4.86,248.0,CLE @ OAK,October,Late,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5658,2006,4,2006-10-01,WAS,JAX,36,30,34.0,2.5,Grass,Partly Cloudy Day,67.22,2.92,309.0,JAX @ WAS,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5659,2006,4,2006-10-01,CHI,SEA,37,6,35.0,-3.5,Grass,Clear Day,69.92,1.33,209.0,SEA @ CHI,October,Night,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5660,2006,4,2006-10-02,PHI,GB,31,9,48.0,-11.5,Grass,Clear Day,64.96,3.76,314.0,GB @ PHI,October,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5661,2006,5,2006-10-08,CAR,CLE,20,12,38.0,-7.5,Grass,Rain,60.37,6.57,52.0,CLE @ CAR,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5662,2006,5,2006-10-08,CHI,BUF,40,7,34.0,-9.5,Grass,Partly Cloudy Day,67.56,6.36,219.0,BUF @ CHI,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5663,2006,5,2006-10-08,GB,LAR,20,23,46.0,2.5,Grass,Clear Day,67.77,10.32,222.0,STL @ GB,October,Day,0,1,0,1,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
5664,2006,5,2006-10-08,IND,TEN,14,13,48.0,-17.0,Dome,Dome,70.0,0.0,0.0,TEN @ IND,October,Day,0,1,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5665,2006,5,2006-10-08,MIN,DET,26,17,40.0,-6.5,Dome,Dome,70.0,0.0,0.0,DET @ MIN,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5666,2006,5,2006-10-08,NE,MIA,20,10,36.0,-9.0,Grass,Clear Day,62.81,0.37,189.0,MIA @ NE,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5667,2006,5,2006-10-08,NO,TB,24,21,34.0,-7.0,Dome,Dome,70.0,0.0,0.0,TB @ NO,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5668,2006,5,2006-10-08,NYG,WAS,19,3,45.0,-6.0,Turf,Clear Day,65.1,0.05,305.0,WAS @ NYG,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5669,2006,5,2006-10-08,ARI,KC,20,23,39.0,4.0,Dome,Dome,70.0,0.0,0.0,KC @ ARI,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5670,2006,5,2006-10-08,JAX,NYJ,41,0,38.0,-7.0,Grass,Clear Day,69.8,3.92,344.0,NYJ @ JAX,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5671,2006,5,2006-10-08,SF,OAK,34,20,39.0,-3.5,Grass,Clear Day,71.28,1.06,29.0,OAK @ SF,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5672,2006,5,2006-10-08,PHI,DAL,38,24,43.0,0.0,Grass,Clear Day,65.16,0.99,60.0,DAL @ PHI,October,Late,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5673,2006,5,2006-10-08,LAC,PIT,23,13,37.0,-3.0,Grass,Partly Cloudy Day,69.34,3.38,272.0,PIT @ SD,October,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5674,2006,5,2006-10-09,DEN,BAL,13,3,33.0,-5.5,Grass,Rain,40.88,2.63,57.0,BAL @ DEN,October,Night,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5675,2006,6,2006-10-15,ATL,NYG,14,27,41.0,-3.0,Dome,Dome,70.0,0.0,0.0,NYG @ ATL,October,Day,0,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5676,2006,6,2006-10-15,BAL,CAR,21,23,33.0,-3.0,Grass,Clear Day,58.27,4.01,264.0,CAR @ BAL,October,Day,1,0,0,1,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5677,2006,6,2006-10-15,DAL,HOU,34,6,43.0,-13.0,Turf,Rain,66.46,3.38,116.0,HOU @ DAL,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5678,2006,6,2006-10-15,DET,BUF,20,17,40.5,2.0,Dome,Dome,70.0,0.0,0.0,BUF @ DET,October,Day,0,1,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5679,2006,6,2006-10-15,NO,PHI,27,24,46.0,3.0,Dome,Dome,70.0,0.0,0.0,PHI @ NO,October,Day,1,0,1,0,1.9341828963795424,1.936561173533098,0.06664294631710374,0.030013108614232193
5680,2006,6,2006-10-15,LAR,SEA,28,30,44.0,3.0,Dome,Dome,70.0,0.0,0.0,SEA @ STL,October,Day,1,0,1,0,1.936782820353057,1.93927965800551,0.07051635781129865,0.03186882984629391
