,season,week,game_date,game_time,home_team_id,home_team_stats_id,home_team_abbrev,visit_team_id,visit_team_stats_id,visit_team_abbrev,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,precip_probability,precip_type,wind_speed,wind_bearing,name,kickoff,month,start,score,total,spread,over_hit,under_hit,favorite_covered,underdog_covered
3385,1997,7,1997-10-12 00:00:00,16,27,SF,SF,33,LAR,STL,30,10,40.0,-14.0,Grass,Clear Day,66.82,,,8.03,295,STL @ SF,Oct 12 4:00 PM,October,Late,10-30,40,14.0,0,0,1,0
3386,1997,7,1997-10-12 00:00:00,20,24,PIT,PIT,13,IND,IND,24,22,42.0,-11.5,Turf,Clear Day,66.1,,,4.62,156,IND @ PIT,Oct 12 8:00 PM,October,Night,22-24,46,11.5,1,0,0,1
3387,1997,7,1997-10-13 00:00:00,21,31,WAS,WAS,9,DAL,DAL,21,16,41.0,2.5,Grass,Partly Cloudy Day,71.27,,,8.89,174,DAL @ WAS,Oct 13 9:00 PM,October,Night,16-21,37,2.5,0,1,1,0
3388,1997,8,1997-10-16 00:00:00,20,15,KC,KC,34,LAC,SD,31,3,40.0,-5.5,Grass,Partly Cloudy Day,58.35,,,9.91,90,SD @ KC,Oct 16 8:00 PM,October,Night,3-31,34,5.5,0,1,1,0
3389,1997,8,1997-10-19 00:00:00,13,2,ATL,ATL,27,SF,SF,28,35,42.0,10.5,Dome,,,,,,,SF @ ATL,Oct 19 1:00 PM,October,Day,35-28,63,10.5,1,0,1,0
3390,1997,8,1997-10-19 00:00:00,13,9,DAL,DAL,14,JAX,JAX,26,22,42.0,-4.0,Turf,Clear Day,75.23,,,10.06,205,JAX @ DAL,Oct 19 1:00 PM,October,Day,22-26,48,4.0,1,0,0,0
3391,1997,8,1997-10-19 00:00:00,13,19,NO,NO,5,CAR,CAR,0,13,36.0,5.0,Dome,,,,,,,CAR @ NO,Oct 19 1:00 PM,October,Day,13-0,13,5.0,0,1,0,1
3392,1997,8,1997-10-19 00:00:00,13,21,NYJ,NYJ,18,NE,NE,24,19,46.0,3.5,Turf,Cloudy,53.87,,,12.03,44,NE @ NYJ,Oct 19 1:00 PM,October,Day,19-24,43,3.5,0,1,1,0
3393,1997,8,1997-10-19 00:00:00,13,23,PHI,PHI,1,ARI,ARI,13,10,40.0,-7.5,Turf,Rain,55.06,100%,Rain,12.74,36,ARI @ PHI,Oct 19 1:00 PM,October,Day,10-13,23,7.5,0,1,0,1
3394,1997,8,1997-10-19 00:00:00,13,33,LAR,STL,26,SEA,SEA,9,17,40.0,2.5,Dome,,,,,,,SEA @ STL,Oct 19 1:00 PM,October,Day,17-9,26,2.5,0,1,0,1
3395,1997,8,1997-10-19 00:00:00,13,30,TEN,TNO,31,WAS,WAS,28,14,38.0,-1.0,Grass,Clear Day,63.37,0%,Rain,6.91,240,WAS @ TNO,Oct 19 1:00 PM,October,Day,14-28,42,1.0,1,0,1,0
3396,1997,8,1997-10-19 00:00:00,16,3,BAL,BAL,16,MIA,MIA,13,24,46.0,1.0,Grass,Cloudy,54.85,100%,Rain,8.05,,MIA @ BAL,Oct 19 4:00 PM,October,Late,24-13,37,1.0,0,1,0,1
3397,1997,8,1997-10-19 00:00:00,16,7,CIN,CIN,24,PIT,PIT,10,26,44.0,4.5,Turf,Clear Day,58.93,,,,,PIT @ CIN,Oct 19 4:00 PM,October,Late,26-10,36,4.5,0,1,0,1
3398,1997,8,1997-10-19 00:00:00,16,11,DET,DET,20,NYG,NYG,20,26,39.0,-6.5,Dome,,,,,,,NYG @ DET,Oct 19 4:00 PM,October,Late,26-20,46,6.5,1,0,0,1
3399,1997,8,1997-10-19 00:00:00,16,22,OAK,OAK,10,DEN,DEN,28,25,47.0,5.0,Grass,Partly Cloudy Day,62.17,,,10.51,243,DEN @ OAK,Oct 19 4:00 PM,October,Late,25-28,53,5.0,1,0,1,0
3400,1997,8,1997-10-20 00:00:00,21,13,IND,IND,4,BUF,BUF,6,9,38.0,-1.0,Dome,,,,,,,BUF @ IND,Oct 20 9:00 PM,October,Night,9-6,15,1.0,0,1,0,1
3401,1997,9,1997-10-26 00:00:00,13,4,BUF,BUF,10,DEN,DEN,20,23,41.0,7.0,Turf,Cloudy,42.5,,,15.82,69,DEN @ BUF,Oct 26 1:00 PM,October,Day,23-20,43,7.0,1,0,1,0
3402,1997,9,1997-10-26 00:00:00,13,19,NO,NO,27,SF,SF,0,23,38.0,13.5,Dome,,,,,,,SF @ NO,Oct 26 1:00 PM,October,Day,23-0,23,13.5,0,1,0,1
3403,1997,9,1997-10-26 00:00:00,13,20,NYG,NYG,7,CIN,CIN,29,27,40.0,-5.5,Turf,Cloudy,47.25,,,6.18,89,CIN @ NYG,Oct 26 1:00 PM,October,Day,27-29,56,5.5,1,0,0,1
3404,1997,9,1997-10-26 00:00:00,13,23,PHI,PHI,9,DAL,DAL,13,12,40.0,-1.0,Turf,Cloudy,47.24,13%,Rain,9.49,53,DAL @ PHI,Oct 26 1:00 PM,October,Day,12-13,25,1.0,0,1,0,0
3405,1997,9,1997-10-26 00:00:00,13,33,LAR,STL,15,KC,KC,20,28,38.0,5.5,Dome,,,,,,,KC @ STL,Oct 26 1:00 PM,October,Day,28-20,48,5.5,1,0,0,1
3406,1997,9,1997-10-26 00:00:00,13,31,WAS,WAS,3,BAL,BAL,17,20,44.0,-5.5,Grass,Rain,49.17,100%,Rain,8.51,83,BAL @ WAS,Oct 26 1:00 PM,October,Day,20-17,37,5.5,0,1,0,1
3407,1997,9,1997-10-26 00:00:00,16,1,ARI,ARI,30,TEN,TNO,14,41,38.0,-1.0,Grass,Clear Day,69.15,,,8.02,83,TNO @ ARI,Oct 26 4:00 PM,October,Late,41-14,55,1.0,1,0,0,1
3408,1997,9,1997-10-26 00:00:00,16,24,PIT,PIT,14,JAX,JAX,23,17,44.0,-4.0,Turf,Rain,46.8,100%,Rain,10.74,93,JAX @ PIT,Oct 26 4:00 PM,October,Late,17-23,40,4.0,0,1,1,0
3409,1997,9,1997-10-26 00:00:00,16,34,LAC,SD,13,IND,IND,35,19,38.0,-6.0,Grass,Clear Day,76.96,,,10.68,290,IND @ SD,Oct 26 4:00 PM,October,Late,19-35,54,6.0,1,0,1,0
3410,1997,9,1997-10-26 00:00:00,16,26,SEA,SEA,22,OAK,OAK,45,34,45.0,-1.5,Dome,,,,,,,OAK @ SEA,Oct 26 4:00 PM,October,Late,34-45,79,1.5,1,0,1,0
3411,1997,9,1997-10-26 00:00:00,16,29,TB,TB,17,MIN,MIN,6,10,40.0,-3.0,Grass,Partly Cloudy Day,85.02,,,12.72,190,MIN @ TB,Oct 26 4:00 PM,October,Late,10-6,16,3.0,0,1,0,1
3412,1997,9,1997-10-26 00:00:00,20,5,CAR,CAR,2,ATL,ATL,21,12,38.0,-9.0,Grass,Rain,62.86,100%,Rain,11.63,311,ATL @ CAR,Oct 26 8:00 PM,October,Night,12-21,33,9.0,0,1,0,0
3413,1997,9,1997-10-27 00:00:00,21,16,MIA,MIA,6,CHI,CHI,33,36,40.0,-8.5,Grass,Partly Cloudy Day,87.83,,,13.75,209,CHI @ MIA,Oct 27 9:00 PM,October,Night,36-33,69,8.5,1,0,0,1
3414,1997,9,1997-10-27 00:00:00,21,18,NE,NE,12,GB,GB,10,28,45.0,-1.5,Turf,Cloudy,50.06,100%,Rain,6.93,337,GB @ NE,Oct 27 9:00 PM,October,Night,28-10,38,1.5,0,1,0,1
3415,1997,10,1997-11-02 00:00:00,13,2,ATL,ATL,33,LAR,STL,34,31,40.0,-3.0,Dome,,,,,,,STL @ ATL,Nov 2 1:00 PM,November,Day,31-34,65,3.0,1,0,0,0
3416,1997,10,1997-11-02 00:00:00,13,4,BUF,BUF,16,MIA,MIA,9,6,40.0,-1.5,Turf,Rain,49.96,100%,Rain,6.76,222,MIA @ BUF,Nov 2 1:00 PM,November,Day,6-9,15,1.5,0,1,1,0
3417,1997,10,1997-11-02 00:00:00,13,5,CAR,CAR,22,OAK,OAK,38,14,42.0,-3.0,Grass,Clear Day,61.78,,,10.29,270,OAK @ CAR,Nov 2 1:00 PM,November,Day,14-38,52,3.0,1,0,1,0
3418,1997,10,1997-11-02 00:00:00,13,6,CHI,CHI,31,WAS,WAS,8,31,40.0,2.5,Grass,Cloudy,41.25,,,13.11,243,WAS @ CHI,Nov 2 1:00 PM,November,Day,31-8,39,2.5,0,1,0,1
3419,1997,10,1997-11-02 00:00:00,13,7,CIN,CIN,34,LAC,SD,38,31,43.0,0.0,Turf,Cloudy,47.37,,,11.18,224,SD @ CIN,Nov 2 1:00 PM,November,Day,31-38,69,0.0,1,0,1,0
3420,1997,10,1997-11-02 00:00:00,13,13,IND,IND,29,TB,TB,28,31,36.0,5.5,Dome,,,,,,,TB @ IND,Nov 2 1:00 PM,November,Day,31-28,59,5.5,1,0,1,0
3421,1997,10,1997-11-02 00:00:00,13,17,MIN,MIN,18,NE,NE,23,18,45.0,1.5,Dome,,,,,,,NE @ MIN,Nov 2 1:00 PM,November,Day,18-23,41,1.5,0,1,1,0
3422,1997,10,1997-11-02 00:00:00,13,21,NYJ,NYJ,3,BAL,BAL,19,16,46.0,-4.0,Turf,Cloudy,60.4,100%,Rain,12.63,151,BAL @ NYJ,Nov 2 1:00 PM,November,Day,16-19,35,4.0,0,1,0,1
3423,1997,10,1997-11-02 00:00:00,16,1,ARI,ARI,23,PHI,PHI,31,21,38.0,3.5,Grass,Clear Day,83.92,,,1.93,90,PHI @ ARI,Nov 2 4:00 PM,November,Late,21-31,52,3.5,1,0,1,0
3424,1997,10,1997-11-02 00:00:00,16,10,DEN,DEN,26,SEA,SEA,30,27,44.0,-9.0,Grass,Clear Day,46.06,,,13.61,348,SEA @ DEN,Nov 2 4:00 PM,November,Late,27-30,57,9.0,1,0,0,1
3425,1997,10,1997-11-02 00:00:00,16,27,SF,SF,9,DAL,DAL,17,10,40.0,-6.5,Grass,Clear Day,73.51,,,3.58,,DAL @ SF,Nov 2 4:00 PM,November,Late,10-17,27,6.5,0,1,1,0
3426,1997,10,1997-11-02 00:00:00,16,30,TEN,TNO,14,JAX,JAX,24,30,42.0,1.0,Grass,Wind,62.34,0%,Rain,17.59,260,JAX @ TNO,Nov 2 4:00 PM,November,Late,30-24,54,1.0,1,0,0,1
3427,1997,10,1997-11-02 00:00:00,20,12,GB,GB,11,DET,DET,20,10,45.0,-10.0,Grass,Cloudy,38.56,,,9.47,251,DET @ GB,Nov 2 8:00 PM,November,Night,10-20,30,10.0,0,1,0,0
3428,1997,10,1997-11-03 00:00:00,21,15,KC,KC,24,PIT,PIT,13,10,42.0,-3.0,Grass,Cloudy,37.52,,,13.76,302,PIT @ KC,Nov 3 9:00 PM,November,Night,10-13,23,3.0,0,1,0,0
3429,1997,11,1997-11-09 00:00:00,13,2,ATL,ATL,29,TB,TB,10,31,41.0,3.0,Dome,,,,,,,TB @ ATL,Nov 9 1:00 PM,November,Day,31-10,41,3.0,0,0,0,1
3430,1997,11,1997-11-09 00:00:00,13,9,DAL,DAL,1,ARI,ARI,24,6,38.0,-9.0,Turf,Cloudy,55.51,,,8.64,137,ARI @ DAL,Nov 9 1:00 PM,November,Day,6-24,30,9.0,0,1,1,0
3431,1997,11,1997-11-09 00:00:00,13,12,GB,GB,33,LAR,STL,17,7,42.0,-14.5,Grass,Cloudy,42.41,,,8.05,341,STL @ GB,Nov 9 1:00 PM,November,Day,7-17,24,14.5,0,1,0,1
3432,1997,11,1997-11-09 00:00:00,13,13,IND,IND,7,CIN,CIN,13,28,41.0,3.0,Dome,,,,,,,CIN @ IND,Nov 9 1:00 PM,November,Day,28-13,41,3.0,0,0,0,1
3433,1997,11,1997-11-09 00:00:00,13,14,JAX,JAX,15,KC,KC,24,10,42.0,-6.0,Grass,Clear Day,59,0%,Rain,9.31,264,KC @ JAX,Nov 9 1:00 PM,November,Day,10-24,34,6.0,0,1,1,0
3434,1997,11,1997-11-09 00:00:00,13,16,MIA,MIA,21,NYJ,NYJ,24,17,42.0,-3.0,Grass,Clear Day,70.41,,,6.98,296,NYJ @ MIA,Nov 9 1:00 PM,November,Day,17-24,41,3.0,0,1,1,0
3435,1997,11,1997-11-09 00:00:00,13,17,MIN,MIN,6,CHI,CHI,29,22,42.0,-9.0,Dome,,,,,,,CHI @ MIN,Nov 9 1:00 PM,November,Day,22-29,51,9.0,1,0,0,1
3436,1997,11,1997-11-09 00:00:00,13,31,WAS,WAS,11,DET,DET,30,7,40.0,-3.5,Grass,Cloudy,52.38,,,14.35,325,DET @ WAS,Nov 9 1:00 PM,November,Day,7-30,37,3.5,0,1,1,0
3437,1997,11,1997-11-09 00:00:00,16,4,BUF,BUF,18,NE,NE,10,31,38.0,3.0,Turf,Partly Cloudy Day,46.38,,,8.43,340,NE @ BUF,Nov 9 4:00 PM,November,Late,31-10,41,3.0,1,0,0,1
3438,1997,11,1997-11-09 00:00:00,16,10,DEN,DEN,5,CAR,CAR,34,0,40.0,-7.0,Grass,Snow,29.93,100%,Snow,10.25,,CAR @ DEN,Nov 9 4:00 PM,November,Late,0-34,34,7.0,0,1,1,0
3439,1997,11,1997-11-09 00:00:00,16,22,OAK,OAK,19,NO,NO,10,13,42.0,-9.5,Grass,Partly Cloudy Day,62.29,,,3.25,,NO @ OAK,Nov 9 4:00 PM,November,Late,13-10,23,9.5,0,1,0,1
3440,1997,11,1997-11-09 00:00:00,16,34,LAC,SD,26,SEA,SEA,31,37,41.0,3.0,Grass,Clear Day,71.76,,,8.69,294,SEA @ SD,Nov 9 4:00 PM,November,Late,37-31,68,3.0,1,0,0,1
3441,1997,11,1997-11-09 00:00:00,16,30,TEN,TNO,20,NYG,NYG,10,6,40.0,-3.0,Grass,Partly Cloudy Day,53.99,0%,Rain,9.18,320,NYG @ TNO,Nov 9 4:00 PM,November,Late,6-10,16,3.0,0,1,1,0
3442,1997,11,1997-11-09 00:00:00,20,24,PIT,PIT,3,BAL,BAL,37,0,44.0,-7.0,Turf,Partly Cloudy Day,50.68,,,11.68,320,BAL @ PIT,Nov 9 8:00 PM,November,Night,0-37,37,7.0,0,1,1,0
3443,1997,11,1997-11-10 00:00:00,21,23,PHI,PHI,27,SF,SF,12,24,38.0,4.0,Turf,Partly Cloudy Day,50.95,,,13.83,307,SF @ PHI,Nov 10 9:00 PM,November,Night,24-12,36,4.0,0,1,0,1
3444,1997,12,1997-11-16 00:00:00,13,3,BAL,BAL,23,PHI,PHI,10,10,41.0,-2.5,Grass,Wind,41.87,,,20.92,298,PHI @ BAL,Nov 16 1:00 PM,November,Day,10-10,20,2.5,0,1,0,1
3445,1997,12,1997-11-16 00:00:00,13,11,DET,DET,17,MIN,MIN,38,15,43.0,-1.0,Dome,,,,,,,MIN @ DET,Nov 16 1:00 PM,November,Day,15-38,53,1.0,1,0,1,0
3446,1997,12,1997-11-16 00:00:00,13,13,IND,IND,12,GB,GB,41,38,40.0,12.5,Dome,,,,,,,GB @ IND,Nov 16 1:00 PM,November,Day,38-41,79,12.5,1,0,1,0
3447,1997,12,1997-11-16 00:00:00,13,14,JAX,JAX,30,TEN,TNO,17,9,42.0,-5.5,Grass,Clear Day,55.89,0%,Rain,10.1,328,TNO @ JAX,Nov 16 1:00 PM,November,Day,9-17,26,5.5,0,1,1,0
3448,1997,12,1997-11-16 00:00:00,13,15,KC,KC,10,DEN,DEN,24,22,39.0,4.0,Grass,Clear Day,29.94,,,7.44,272,DEN @ KC,Nov 16 1:00 PM,November,Day,22-24,46,4.0,1,0,1,0
3449,1997,12,1997-11-16 00:00:00,13,19,NO,NO,26,SEA,SEA,20,17,38.0,6.0,Dome,,,,,,,SEA @ NO,Nov 16 1:00 PM,November,Day,17-20,37,6.0,0,1,1,0
3450,1997,12,1997-11-16 00:00:00,13,20,NYG,NYG,1,ARI,ARI,19,10,36.0,-5.0,Turf,Wind,37.52,,,18.95,302,ARI @ NYG,Nov 16 1:00 PM,November,Day,10-19,29,5.0,0,1,1,0
3451,1997,12,1997-11-16 00:00:00,13,24,PIT,PIT,7,CIN,CIN,20,3,42.0,-8.5,Turf,Cloudy,30.18,100%,Snow,12.69,290,CIN @ PIT,Nov 16 1:00 PM,November,Day,3-20,23,8.5,0,1,1,0
3452,1997,12,1997-11-16 00:00:00,13,33,LAR,STL,2,ATL,ATL,21,27,42.0,-3.5,Dome,,,,,,,ATL @ STL,Nov 16 1:00 PM,November,Day,27-21,48,3.5,1,0,0,1
3453,1997,12,1997-11-16 00:00:00,13,29,TB,TB,18,NE,NE,27,7,38.0,1.5,Grass,Partly Cloudy Day,66.09,,,3.11,14,NE @ TB,Nov 16 1:00 PM,November,Day,7-27,34,1.5,0,1,1,0
3454,1997,12,1997-11-16 00:00:00,16,6,CHI,CHI,21,NYJ,NYJ,15,23,42.0,3.0,Grass,Partly Cloudy Day,27.21,,,10.95,272,NYJ @ CHI,Nov 16 4:00 PM,November,Late,23-15,38,3.0,0,1,0,1
3455,1997,12,1997-11-16 00:00:00,16,9,DAL,DAL,31,WAS,WAS,17,14,38.0,-6.0,Turf,Clear Day,44.77,,,9.14,4,WAS @ DAL,Nov 16 4:00 PM,November,Late,14-17,31,6.0,0,1,0,1
3456,1997,12,1997-11-16 00:00:00,16,27,SF,SF,5,CAR,CAR,27,19,37.0,-9.5,Grass,Rain,59.58,100%,Rain,14.77,155,CAR @ SF,Nov 16 4:00 PM,November,Late,19-27,46,9.5,1,0,0,1
3457,1997,12,1997-11-16 00:00:00,20,34,LAC,SD,22,OAK,OAK,13,38,45.0,1.0,Grass,Partly Cloudy Day,68.8,,,9.25,305,OAK @ SD,Nov 16 8:00 PM,November,Night,38-13,51,1.0,1,0,0,1
3458,1997,12,1997-11-17 00:00:00,21,16,MIA,MIA,4,BUF,BUF,30,13,38.0,-6.0,Grass,Partly Cloudy Day,77.01,,,13.32,46,BUF @ MIA,Nov 17 9:00 PM,November,Night,13-30,43,6.0,1,0,1,0
3459,1997,13,1997-11-23 00:00:00,13,2,ATL,ATL,19,NO,NO,20,3,38.0,-4.0,Dome,,,,,,,NO @ ATL,Nov 23 1:00 PM,November,Day,3-20,23,4.0,0,1,1,0
3460,1997,13,1997-11-23 00:00:00,13,3,BAL,BAL,1,ARI,ARI,13,16,41.0,-5.0,Grass,Cloudy,46.01,,,1.21,45,ARI @ BAL,Nov 23 1:00 PM,November,Day,16-13,29,5.0,0,1,0,1
3461,1997,13,1997-11-23 00:00:00,13,6,CHI,CHI,29,TB,TB,13,7,36.0,5.5,Grass,Partly Cloudy Day,28.06,,,14.21,280,TB @ CHI,Nov 23 1:00 PM,November,Day,7-13,20,5.5,0,1,1,0
3462,1997,13,1997-11-23 00:00:00,13,11,DET,DET,13,IND,IND,32,10,44.0,-8.5,Dome,,,,,,,IND @ DET,Nov 23 1:00 PM,November,Day,10-32,42,8.5,0,1,1,0
3463,1997,13,1997-11-23 00:00:00,13,12,GB,GB,9,DAL,DAL,45,17,40.0,-6.0,Grass,Clear Day,22.37,,,18.68,299,DAL @ GB,Nov 23 1:00 PM,November,Day,17-45,62,6.0,1,0,1,0
3464,1997,13,1997-11-23 00:00:00,13,18,NE,NE,16,MIA,MIA,27,24,40.0,-6.0,Turf,Cloudy,32.39,100%,Snow,7.36,,MIA @ NE,Nov 23 1:00 PM,November,Day,24-27,51,6.0,1,0,0,1
3465,1997,13,1997-11-23 00:00:00,13,21,NYJ,NYJ,17,MIN,MIN,23,21,44.0,0.0,Turf,Cloudy,41.41,,,2.93,346,MIN @ NYJ,Nov 23 1:00 PM,November,Day,21-23,44,0.0,0,0,1,0
3466,1997,13,1997-11-23 00:00:00,13,23,PHI,PHI,24,PIT,PIT,23,20,37.0,3.0,Turf,Cloudy,45.53,,,,,PIT @ PHI,Nov 23 1:00 PM,November,Day,20-23,43,3.0,1,0,1,0
3467,1997,13,1997-11-23 00:00:00,13,30,TEN,TNO,4,BUF,BUF,31,14,36.0,-3.5,Grass,Cloudy,44.44,0%,Rain,6.15,,BUF @ TNO,Nov 23 1:00 PM,November,Day,14-31,45,3.5,1,0,1,0
3468,1997,13,1997-11-23 00:00:00,16,7,CIN,CIN,14,JAX,JAX,31,26,42.0,5.0,Turf,Partly Cloudy Day,42.31,,,9.18,270,JAX @ CIN,Nov 23 4:00 PM,November,Late,26-31,57,5.0,1,0,1,0
3469,1997,13,1997-11-23 00:00:00,16,26,SEA,SEA,15,KC,KC,14,19,42.0,-3.0,Dome,,,,,,,KC @ SEA,Nov 23 4:00 PM,November,Late,19-14,33,3.0,0,1,0,1
3470,1997,13,1997-11-23 00:00:00,16,27,SF,SF,34,LAC,SD,17,10,41.0,-14.5,Grass,Partly Cloudy Day,66.35,,,7.92,185,SD @ SF,Nov 23 4:00 PM,November,Late,10-17,27,14.5,0,1,0,1
3471,1997,13,1997-11-23 00:00:00,16,33,LAR,STL,5,CAR,CAR,10,16,38.0,3.5,Dome,,,,,,,CAR @ STL,Nov 23 4:00 PM,November,Late,16-10,26,3.5,0,1,0,1
3472,1997,13,1997-11-23 00:00:00,20,31,WAS,WAS,20,NYG,NYG,7,7,36.0,-5.5,Grass,Cloudy,50.55,,,2.31,78,NYG @ WAS,Nov 23 8:00 PM,November,Night,7-7,14,5.5,0,1,0,1
3473,1997,13,1997-11-24 00:00:00,21,10,DEN,DEN,22,OAK,OAK,31,3,48.0,-10.5,Grass,Clear Day,60.21,,,6.91,98,OAK @ DEN,Nov 24 9:00 PM,November,Night,3-31,34,10.5,0,1,1,0
3474,1997,14,1997-11-27 00:00:00,12,11,DET,DET,6,CHI,CHI,55,20,44.0,-8.0,Dome,,,,,,,CHI @ DET,Nov 27 12:30 PM,November,Day,20-55,75,8.0,1,0,1,0
3475,1997,14,1997-11-27 00:00:00,16,9,DAL,DAL,30,TEN,TNO,14,27,36.0,-5.5,Turf,Cloudy,71.04,,,16.84,173,TNO @ DAL,Nov 27 4:00 PM,November,Late,27-14,41,5.5,1,0,0,1
3476,1997,14,1997-11-30 00:00:00,13,4,BUF,BUF,21,NYJ,NYJ,20,10,38.0,1.5,Turf,Fog,39.19,100%,Rain,9.18,341,NYJ @ BUF,Nov 30 1:00 PM,November,Day,10-20,30,1.5,0,1,1,0
3477,1997,14,1997-11-30 00:00:00,13,5,CAR,CAR,19,NO,NO,13,16,33.0,-9.0,Grass,Rain,58.19,100%,Rain,8.05,,NO @ CAR,Nov 30 1:00 PM,November,Day,16-13,29,9.0,0,1,0,1
3478,1997,14,1997-11-30 00:00:00,13,14,JAX,JAX,3,BAL,BAL,29,27,44.0,-8.0,Grass,Cloudy,71.88,0%,Rain,11.09,238,BAL @ JAX,Nov 30 1:00 PM,November,Day,27-29,56,8.0,1,0,0,1
3479,1997,14,1997-11-30 00:00:00,13,15,KC,KC,27,SF,SF,44,9,36.0,3.0,Grass,Cloudy,44.49,,,12.16,4,SF @ KC,Nov 30 1:00 PM,November,Day,9-44,53,3.0,1,0,1,0
3480,1997,14,1997-11-30 00:00:00,13,18,NE,NE,13,IND,IND,20,17,40.0,-11.5,Turf,Partly Cloudy Day,45.09,,,,,IND @ NE,Nov 30 1:00 PM,November,Day,17-20,37,11.5,0,1,0,1
3481,1997,14,1997-11-30 00:00:00,13,23,PHI,PHI,7,CIN,CIN,44,42,40.0,-6.0,Turf,Cloudy,47.51,87%,Rain,4.95,39,CIN @ PHI,Nov 30 1:00 PM,November,Day,42-44,86,6.0,1,0,0,1
3482,1997,14,1997-11-30 00:00:00,13,31,WAS,WAS,33,LAR,STL,20,23,36.0,-8.5,Grass,Cloudy,50.94,100%,Rain,2.99,32,STL @ WAS,Nov 30 1:00 PM,November,Day,23-20,43,8.5,1,0,0,1
3483,1997,14,1997-11-30 00:00:00,16,1,ARI,ARI,24,PIT,PIT,20,26,40.0,6.0,Grass,Partly Cloudy Day,61.6,,,2.11,342,PIT @ ARI,Nov 30 4:00 PM,November,Late,26-20,46,6.0,1,0,0,0
3484,1997,14,1997-11-30 00:00:00,16,20,NYG,NYG,29,TB,TB,8,20,34.0,0.0,Turf,Cloudy,44.47,,,,,TB @ NYG,Nov 30 4:00 PM,November,Late,20-8,28,0.0,0,1,0,1
3485,1997,14,1997-11-30 00:00:00,16,22,OAK,OAK,16,MIA,MIA,16,34,44.0,2.0,Grass,Cloudy,53.35,,,10.11,340,MIA @ OAK,Nov 30 4:00 PM,November,Late,34-16,50,2.0,1,0,0,1
3486,1997,14,1997-11-30 00:00:00,16,26,SEA,SEA,2,ATL,ATL,17,24,46.0,-7.0,Dome,,,,,,,ATL @ SEA,Nov 30 4:00 PM,November,Late,24-17,41,7.0,0,1,0,1
3487,1997,14,1997-11-30 00:00:00,20,34,LAC,SD,10,DEN,DEN,28,38,43.0,9.5,Grass,Rain,58.61,100%,Rain,10.9,216,DEN @ SD,Nov 30 8:00 PM,November,Night,38-28,66,9.5,1,0,0,1
3488,1997,14,1997-12-01 00:00:00,21,17,MIN,MIN,12,GB,GB,11,27,46.0,3.0,Dome,,,,,,,GB @ MIN,Dec 1 9:00 PM,December,Night,27-11,38,3.0,0,1,0,1
3489,1997,15,1997-12-04 00:00:00,20,7,CIN,CIN,30,TEN,TNO,41,14,44.0,2.5,Turf,Cloudy,39.24,,,10.59,282,TNO @ CIN,Dec 4 8:00 PM,December,Night,14-41,55,2.5,1,0,1,0
3490,1997,15,1997-12-07 00:00:00,13,3,BAL,BAL,26,SEA,SEA,31,24,44.0,0.0,Grass,Wind,42.13,,,18.63,292,SEA @ BAL,Dec 7 1:00 PM,December,Day,24-31,55,0.0,1,0,1,0
3491,1997,15,1997-12-07 00:00:00,13,6,CHI,CHI,4,BUF,BUF,20,3,37.0,1.0,Grass,Cloudy,31.17,,,8.8,272,BUF @ CHI,Dec 7 1:00 PM,December,Day,3-20,23,1.0,0,1,1,0
3492,1997,15,1997-12-07 00:00:00,13,14,JAX,JAX,18,NE,NE,20,26,44.0,-6.5,Grass,Clear Day,47.32,0%,Rain,6.92,319,NE @ JAX,Dec 7 1:00 PM,December,Day,26-20,46,6.5,1,0,0,1
3493,1997,15,1997-12-07 00:00:00,13,15,KC,KC,22,OAK,OAK,30,0,42.0,-8.0,Grass,Cloudy,30.51,,,5.59,145,OAK @ KC,Dec 7 1:00 PM,December,Day,0-30,30,8.0,0,1,1,0
3494,1997,15,1997-12-07 00:00:00,13,19,NO,NO,33,LAR,STL,27,34,36.0,-2.5,Dome,,,,,,,STL @ NO,Dec 7 1:00 PM,December,Day,34-27,61,2.5,1,0,0,1
3495,1997,15,1997-12-07 00:00:00,13,23,PHI,PHI,20,NYG,NYG,21,31,37.0,-6.0,Turf,Cloudy,39.55,,,14.6,306,NYG @ PHI,Dec 7 1:00 PM,December,Day,31-21,52,6.0,1,0,0,1
3496,1997,15,1997-12-07 00:00:00,13,24,PIT,PIT,10,DEN,DEN,35,24,42.0,-1.0,Turf,Cloudy,32.3,100%,Snow,11.93,270,DEN @ PIT,Dec 7 1:00 PM,December,Day,24-35,59,1.0,1,0,1,0
3497,1997,15,1997-12-07 00:00:00,13,29,TB,TB,12,GB,GB,6,17,38.0,3.0,Grass,Partly Cloudy Day,51.67,,,6.94,16,GB @ TB,Dec 7 1:00 PM,December,Day,17-6,23,3.0,0,1,0,1
3498,1997,15,1997-12-07 00:00:00,16,1,ARI,ARI,31,WAS,WAS,28,38,37.0,-1.0,Grass,Cloudy,59.92,,,6.22,142,WAS @ ARI,Dec 7 4:00 PM,December,Late,38-28,66,1.0,1,0,0,1
3499,1997,15,1997-12-07 00:00:00,16,21,NYJ,NYJ,13,IND,IND,14,22,40.0,-6.0,Turf,Partly Cloudy Day,38.24,,,13.97,304,IND @ NYJ,Dec 7 4:00 PM,December,Late,22-14,36,6.0,0,1,0,1
